UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status
SF_2869,10,M,France,Free,323,Desktop,Rater
SF_287,34,M,India,Free,339,Tablet,Rater
SF_2871,19,F,India,Free,361,Smart TV,Rater
SF_2872,34,M,France,Subscriber,467,Smart TV,Rater
SF_2874,22,F,Canada,Free,113,Smart TV,Rater
SF_2875,35,M,UK,Subscriber,420,Tablet,Rater
SF_2877,52,M,France,Subscriber,416,Mobile,Rater
SF_2878,43,F,Italy,Free,280,Mobile,Rater
SF_2879,54,M,UK,Subscriber,93,Mobile,Rater
SF_288,43,F,India,Subscriber,53,Mobile,Rater
SF_2880,26,M,France,Subscriber,70,Desktop,Rater
SF_2881,13,F,France,Subscriber,247,Smart TV,Rater
SF_2882,15,M,Italy,Subscriber,374,Smart TV,Rater
SF_2883,14,M,India,Free,156,Tablet,Rater
SF_2884,49,F,UK,Free,395,Tablet,Rater
SF_2887,48,M,USA,Free,195,Mobile,Rater
SF_2889,22,M,UK,Free,260,Desktop,Rater
SF_289,18,F,USA,Free,391,Desktop,Rater
SF_2890,32,M,Canada,Subscriber,230,Mobile,Rater
SF_2891,65,F,Italy,Free,475,Desktop,Rater
SF_2892,27,M,France,Free,35,Desktop,Rater
SF_2893,56,M,France,Free,163,Desktop,Rater
SF_2894,36,M,USA,Free,418,Mobile,Rater
SF_2895,12,M,Italy,Free,360,Smart TV,Rater
SF_2897,37,M,USA,Subscriber,430,Desktop,Rater
SF_2898,9,M,Italy,Subscriber,61,Smart TV,Rater
SF_2899,35,M,UK,Free,323,Desktop,Rater
SF_29,24,M,USA,Free,198,Smart TV,Rater
SF_290,14,F,Canada,Free,244,Smart TV,Rater
SF_2900,30,M,Canada,Free,496,Smart TV,Rater
SF_2902,42,M,France,Free,426,Desktop,Rater
SF_2903,50,M,Italy,Subscriber,372,Desktop,Rater
SF_2905,64,M,France,Subscriber,171,Mobile,Rater
SF_2906,17,M,Canada,Subscriber,245,Mobile,Rater
SF_2907,25,F,France,Subscriber,399,Tablet,Rater
SF_2908,46,M,France,Subscriber,16,Mobile,Rater
SF_2909,51,M,France,Subscriber,326,Desktop,Rater
SF_2911,17,F,France,Subscriber,279,Desktop,Rater
SF_2912,51,F,UK,Subscriber,245,Smart TV,Rater
SF_2914,55,M,UK,Free,370,Mobile,Rater
SF_2915,28,M,Canada,Free,295,Smart TV,Rater
SF_2917,39,M,UK,Free,153,Desktop,Rater
SF_2918,19,M,USA,Subscriber,86,Smart TV,Rater
SF_2919,11,M,USA,Subscriber,145,Tablet,Rater
SF_292,28,M,USA,Free,451,Desktop,Rater
SF_2921,18,M,Canada,Free,218,Mobile,Rater
SF_2922,40,M,Canada,Free,276,Tablet,Rater
SF_2923,42,M,USA,Subscriber,265,Desktop,Rater
SF_2924,58,F,India,Subscriber,482,Tablet,Rater
SF_2925,32,F,USA,Subscriber,368,Desktop,Rater
SF_2926,61,F,France,Free,224,Desktop,Rater
SF_2927,12,M,UK,Subscriber,58,Desktop,Rater
SF_2928,13,M,India,Subscriber,313,Desktop,Rater
SF_2930,63,M,USA,Free,135,Smart TV,Rater
SF_2933,26,M,USA,Free,389,Tablet,Rater
SF_2934,27,F,India,Subscriber,384,Desktop,Rater
SF_2935,42,M,Canada,Free,321,Desktop,Rater
SF_2936,34,F,France,Free,107,Mobile,Rater
SF_2937,57,F,France,Subscriber,243,Smart TV,Rater
SF_2938,35,F,Canada,Free,363,Tablet,Rater
SF_2939,31,F,France,Free,485,Tablet,Rater
SF_2940,48,M,UK,Free,45,Mobile,Rater
SF_2942,56,F,USA,Subscriber,10,Desktop,Rater
SF_2943,27,M,India,Free,311,Smart TV,Rater
SF_2944,55,F,USA,Free,282,Desktop,Rater
SF_2946,23,M,India,Free,273,Tablet,Rater
SF_2947,32,F,UK,Free,102,Mobile,Rater
SF_2948,64,M,Italy,Free,495,Smart TV,Rater
SF_2949,14,M,UK,Free,376,Mobile,Rater
SF_295,9,M,Italy,Subscriber,181,Mobile,Rater
SF_2951,64,F,India,Free,34,Desktop,Rater
SF_2953,15,M,UK,Free,87,Mobile,Rater
SF_2954,38,M,Italy,Subscriber,493,Mobile,Rater
SF_2955,28,M,Canada,Subscriber,404,Desktop,Rater
SF_2956,31,M,Canada,Free,490,Mobile,Rater
SF_2957,28,M,Italy,Subscriber,311,Smart TV,Rater
SF_2959,40,M,USA,Subscriber,305,Smart TV,Rater
SF_296,43,M,Canada,Subscriber,406,Mobile,Rater
SF_2960,21,M,Canada,Free,140,Smart TV,Rater
SF_2961,17,M,Canada,Free,54,Mobile,Rater
SF_2962,19,M,UK,Subscriber,309,Mobile,Rater
SF_2963,9,F,USA,Subscriber,449,Smart TV,Rater
SF_2964,28,M,UK,Subscriber,266,Tablet,Rater
SF_2965,39,F,France,Free,119,Desktop,Rater
SF_2966,19,F,India,Free,276,Smart TV,Rater
SF_2968,20,F,Italy,Free,400,Mobile,Rater
SF_2969,39,M,France,Subscriber,343,Mobile,Rater
SF_297,51,M,France,Free,429,Desktop,Rater
SF_2970,45,M,USA,Subscriber,86,Desktop,Rater
SF_2971,48,M,UK,Free,169,Tablet,Rater
SF_2972,45,M,India,Subscriber,131,Mobile,Rater
SF_2973,49,F,Canada,Subscriber,390,Tablet,Rater
SF_2974,15,M,USA,Subscriber,426,Mobile,Rater
SF_2975,19,M,France,Free,424,Tablet,Rater
SF_2976,42,M,Italy,Free,389,Tablet,Rater
SF_2977,19,F,Canada,Subscriber,285,Smart TV,Rater
SF_2978,30,M,India,Free,202,Tablet,Rater
SF_2979,23,M,Canada,Subscriber,313,Desktop,Rater
SF_298,60,F,France,Subscriber,53,Tablet,Rater
SF_2981,18,M,India,Subscriber,263,Tablet,Rater
SF_2982,51,M,Canada,Subscriber,388,Desktop,Rater
SF_2983,64,M,India,Subscriber,369,Desktop,Rater
SF_2984,64,M,Italy,Subscriber,262,Smart TV,Rater
SF_2985,54,M,France,Free,159,Desktop,Rater
SF_2986,14,M,France,Subscriber,334,Desktop,Rater
SF_2987,28,M,India,Free,12,Desktop,Rater
SF_2988,24,F,India,Free,79,Tablet,Rater
SF_2989,43,M,Canada,Free,439,Tablet,Rater
SF_299,59,M,UK,Free,18,Tablet,Rater
SF_2990,30,M,France,Subscriber,44,Tablet,Rater
SF_2992,24,M,India,Subscriber,154,Smart TV,Rater
SF_2993,43,M,France,Subscriber,92,Mobile,Rater
SF_2994,51,M,Italy,Free,46,Tablet,Rater
SF_2995,54,M,Italy,Free,137,Smart TV,Rater
SF_2996,16,M,India,Subscriber,369,Mobile,Rater
SF_2997,58,F,UK,Free,101,Tablet,Rater
SF_2998,38,F,India,Subscriber,245,Smart TV,Rater
SF_2999,42,M,UK,Free,423,Tablet,Rater
SF_3,24,M,Italy,Free,352,Mobile,Rater
SF_30,56,F,India,Free,279,Desktop,Rater
SF_300,43,M,India,Subscriber,359,Tablet,Rater
SF_3000,21,M,USA,Subscriber,63,Smart TV,Rater
SF_3002,53,M,India,Subscriber,129,Tablet,Rater
SF_3003,44,M,Italy,Free,28,Smart TV,Rater
SF_3004,49,F,Italy,Free,363,Desktop,Rater
SF_3005,39,M,UK,Free,214,Mobile,Rater
SF_3006,10,M,France,Subscriber,173,Smart TV,Rater
SF_3007,45,M,India,Subscriber,55,Smart TV,Rater
SF_3008,24,M,Canada,Subscriber,417,Tablet,Rater
SF_3009,53,F,France,Subscriber,32,Smart TV,Rater
SF_301,36,M,Italy,Subscriber,490,Mobile,Rater
SF_3010,23,M,Italy,Free,293,Tablet,Rater
SF_3011,25,M,France,Subscriber,55,Smart TV,Rater
SF_3012,17,M,USA,Free,423,Mobile,Rater
SF_3014,49,M,USA,Subscriber,82,Tablet,Rater
SF_3015,30,M,Canada,Subscriber,471,Desktop,Rater
SF_3016,55,M,Canada,Free,465,Desktop,Rater
SF_3018,52,M,UK,Subscriber,271,Mobile,Rater
SF_3019,13,M,France,Free,329,Mobile,Rater
SF_302,35,M,Italy,Subscriber,129,Mobile,Rater
SF_3020,11,F,USA,Free,58,Desktop,Rater
SF_3021,50,F,France,Subscriber,276,Desktop,Rater
SF_3022,60,M,UK,Free,405,Tablet,Rater
SF_3024,51,M,UK,Subscriber,66,Desktop,Rater
SF_3025,40,F,Canada,Subscriber,393,Smart TV,Rater
SF_3026,25,F,India,Free,237,Mobile,Rater
SF_3027,40,M,UK,Free,165,Desktop,Rater
SF_3029,22,M,USA,Subscriber,163,Smart TV,Rater
SF_303,37,M,India,Free,417,Mobile,Rater
SF_3030,36,M,India,Subscriber,258,Mobile,Rater
SF_3031,19,M,UK,Free,23,Smart TV,Rater
SF_3032,36,M,Canada,Subscriber,324,Desktop,Rater
SF_3033,17,M,Italy,Subscriber,378,Mobile,Rater
SF_3034,41,F,UK,Free,310,Tablet,Rater
SF_3036,15,M,Canada,Free,247,Smart TV,Rater
SF_3037,20,F,UK,Subscriber,28,Desktop,Rater
SF_3038,26,F,UK,Subscriber,337,Smart TV,Rater
SF_3039,64,F,USA,Free,92,Smart TV,Rater
SF_304,15,M,Italy,Free,106,Desktop,Rater
SF_3040,62,M,India,Free,461,Mobile,Rater
SF_3042,33,M,USA,Subscriber,45,Smart TV,Rater
SF_3043,26,M,France,Subscriber,222,Smart TV,Rater
SF_3044,33,M,Canada,Subscriber,433,Mobile,Rater
SF_3045,46,M,UK,Free,95,Tablet,Rater
SF_3046,26,M,USA,Free,383,Desktop,Rater
SF_3047,32,F,India,Subscriber,287,Desktop,Rater
SF_3049,15,F,USA,Subscriber,355,Mobile,Rater
SF_305,37,F,Canada,Free,53,Tablet,Rater
SF_3050,37,M,Italy,Free,40,Desktop,Rater
SF_3051,15,M,Canada,Free,74,Desktop,Rater
SF_3052,39,M,UK,Free,489,Desktop,Rater
SF_3053,34,F,Italy,Free,469,Smart TV,Rater
SF_3054,23,M,UK,Subscriber,181,Smart TV,Rater
SF_3055,38,F,USA,Subscriber,106,Tablet,Rater
SF_3056,15,M,Italy,Free,36,Desktop,Rater
SF_3057,53,F,Canada,Free,487,Smart TV,Rater
SF_3059,62,M,UK,Subscriber,411,Desktop,Rater
SF_306,34,M,Italy,Free,236,Mobile,Rater
SF_3061,30,M,India,Subscriber,278,Tablet,Rater
SF_3062,15,M,UK,Subscriber,97,Desktop,Rater
SF_3063,46,M,UK,Free,481,Tablet,Rater
SF_3064,21,M,Canada,Free,60,Tablet,Rater
SF_3065,31,F,Canada,Subscriber,292,Desktop,Rater
SF_3066,65,M,Italy,Subscriber,276,Mobile,Rater
SF_3067,20,F,Canada,Free,465,Tablet,Rater
SF_3069,51,M,India,Free,32,Desktop,Rater
SF_3070,31,F,Italy,Free,106,Smart TV,Rater
SF_3071,63,M,Italy,Free,369,Mobile,Rater
SF_3073,24,M,Canada,Subscriber,171,Tablet,Rater
SF_3074,11,M,France,Free,88,Mobile,Rater
SF_3075,52,F,USA,Subscriber,67,Tablet,Rater
SF_3076,10,M,Canada,Free,148,Smart TV,Rater
SF_3078,26,F,USA,Subscriber,421,Smart TV,Rater
SF_308,38,M,France,Free,258,Desktop,Rater
SF_3080,44,M,Canada,Subscriber,217,Tablet,Rater
SF_3081,49,M,India,Free,423,Mobile,Rater
SF_3082,41,F,Canada,Free,497,Smart TV,Rater
SF_3083,47,F,USA,Subscriber,458,Smart TV,Rater
SF_3087,27,F,India,Subscriber,315,Smart TV,Rater
SF_3088,41,F,France,Free,256,Tablet,Rater
SF_3089,46,M,Canada,Subscriber,163,Desktop,Rater
SF_3090,51,M,Canada,Subscriber,109,Desktop,Rater
SF_3091,64,F,Canada,Free,336,Mobile,Rater
SF_3092,38,M,Canada,Free,213,Tablet,Rater
SF_3093,25,F,France,Free,467,Desktop,Rater
SF_3095,33,F,UK,Subscriber,181,Smart TV,Rater
SF_3096,52,F,France,Free,459,Mobile,Rater
SF_3097,40,F,Italy,Free,211,Mobile,Rater
SF_3098,21,M,Italy,Free,59,Smart TV,Rater
SF_3099,35,M,Italy,Subscriber,340,Smart TV,Rater
SF_310,23,F,USA,Subscriber,114,Tablet,Rater
SF_3100,9,F,France,Subscriber,464,Desktop,Rater
SF_3101,50,M,France,Subscriber,406,Desktop,Rater
SF_3103,25,M,USA,Free,53,Mobile,Rater
SF_3105,60,M,Italy,Free,137,Desktop,Rater
SF_3106,33,M,France,Subscriber,124,Tablet,Rater
SF_3107,15,M,USA,Subscriber,399,Mobile,Rater
SF_3108,29,M,Italy,Free,331,Tablet,Rater
SF_311,61,M,Canada,Free,346,Tablet,Rater
SF_3111,49,M,India,Free,246,Smart TV,Rater
SF_3112,51,M,UK,Subscriber,19,Desktop,Rater
SF_3113,43,M,USA,Free,166,Smart TV,Rater
SF_3114,13,M,France,Subscriber,406,Desktop,Rater
SF_3115,10,M,USA,Subscriber,287,Tablet,Rater
SF_3116,46,M,USA,Subscriber,149,Smart TV,Rater
SF_3117,29,M,India,Free,40,Mobile,Rater
SF_3119,31,M,UK,Subscriber,259,Tablet,Rater
SF_312,50,F,France,Subscriber,344,Smart TV,Rater
SF_3120,16,M,France,Subscriber,35,Mobile,Rater
SF_3121,30,M,Italy,Free,184,Desktop,Rater
SF_3122,55,F,USA,Free,268,Desktop,Rater
SF_3124,39,M,USA,Free,126,Desktop,Rater
SF_3125,58,M,India,Free,191,Smart TV,Rater
SF_3128,26,M,France,Subscriber,315,Mobile,Rater
SF_3129,55,M,France,Free,190,Mobile,Rater
SF_3130,53,M,USA,Subscriber,229,Desktop,Rater
SF_3131,25,F,France,Free,239,Smart TV,Rater
SF_3132,29,M,Italy,Subscriber,186,Smart TV,Rater
SF_3133,30,M,UK,Free,348,Smart TV,Rater
SF_3134,16,M,UK,Free,76,Desktop,Rater
SF_3135,34,M,UK,Free,23,Mobile,Rater
SF_3136,9,F,USA,Subscriber,250,Desktop,Rater
SF_3137,60,M,Canada,Subscriber,196,Mobile,Rater
SF_3138,38,M,UK,Free,212,Tablet,Rater
SF_3140,27,F,India,Subscriber,443,Desktop,Rater
SF_3141,48,M,India,Free,197,Tablet,Rater
SF_3142,65,M,UK,Free,371,Smart TV,Rater
SF_3144,39,F,Italy,Free,133,Tablet,Rater
SF_3145,40,M,Canada,Free,221,Smart TV,Rater
SF_3146,20,M,India,Free,41,Desktop,Rater
SF_3148,20,M,India,Subscriber,452,Mobile,Rater
SF_315,15,F,Canada,Free,227,Tablet,Rater
SF_3150,9,F,USA,Free,427,Desktop,Rater
SF_3151,36,F,USA,Subscriber,400,Smart TV,Rater
SF_3152,45,M,USA,Free,442,Tablet,Rater
SF_3153,49,F,USA,Free,485,Tablet,Rater
SF_3154,29,F,UK,Free,437,Desktop,Rater
SF_3155,27,M,Canada,Free,104,Desktop,Rater
SF_3156,33,M,Italy,Subscriber,474,Mobile,Rater
SF_3157,57,M,Italy,Subscriber,412,Desktop,Rater
SF_3159,46,F,Italy,Free,42,Desktop,Rater
SF_316,45,M,France,Subscriber,427,Mobile,Rater
SF_3160,35,M,UK,Subscriber,453,Desktop,Rater
SF_3161,38,M,UK,Free,169,Smart TV,Rater
SF_3163,32,M,France,Free,377,Mobile,Rater
SF_3164,22,M,UK,Subscriber,184,Mobile,Rater
SF_3165,18,M,Italy,Subscriber,43,Tablet,Rater
SF_3166,36,M,UK,Subscriber,73,Mobile,Rater
SF_3167,13,M,Canada,Free,456,Mobile,Rater
SF_3168,65,F,France,Free,437,Smart TV,Rater
SF_317,11,M,Italy,Free,137,Smart TV,Rater
SF_3172,47,M,France,Subscriber,333,Mobile,Rater
SF_3173,32,M,France,Free,441,Mobile,Rater
SF_3174,31,F,France,Subscriber,239,Smart TV,Rater
SF_3176,10,M,Canada,Subscriber,404,Tablet,Rater
SF_3177,64,F,France,Free,173,Desktop,Rater
SF_3178,40,F,Italy,Subscriber,310,Mobile,Rater
SF_318,13,F,USA,Subscriber,254,Tablet,Rater
SF_3180,20,M,USA,Subscriber,338,Mobile,Rater
SF_3181,61,M,Canada,Subscriber,84,Smart TV,Rater
SF_3182,44,M,France,Free,452,Desktop,Rater
SF_3184,33,F,Italy,Free,171,Tablet,Rater
SF_3185,39,M,France,Free,403,Desktop,Rater
SF_3187,20,M,USA,Subscriber,75,Smart TV,Rater
SF_3188,57,M,France,Free,355,Smart TV,Rater
SF_3189,11,M,Canada,Free,378,Mobile,Rater
SF_319,9,F,UK,Subscriber,255,Mobile,Rater
SF_3191,9,M,UK,Free,250,Tablet,Rater
SF_3192,37,M,Canada,Free,297,Tablet,Rater
SF_3193,26,M,Italy,Free,110,Mobile,Rater
SF_3194,23,M,India,Free,446,Tablet,Rater
SF_3196,52,F,Canada,Subscriber,301,Smart TV,Rater
SF_3197,49,F,UK,Subscriber,86,Desktop,Rater
SF_3199,34,M,Italy,Free,53,Mobile,Rater
SF_32,25,F,UK,Free,245,Desktop,Rater
SF_320,21,M,France,Subscriber,124,Smart TV,Rater
SF_3202,55,F,UK,Free,134,Desktop,Rater
SF_3203,15,M,Italy,Subscriber,10,Tablet,Rater
SF_3204,37,M,USA,Free,331,Tablet,Rater
SF_3205,28,F,USA,Subscriber,79,Desktop,Rater
SF_3206,38,M,Canada,Subscriber,41,Smart TV,Rater
SF_3207,43,M,Canada,Free,125,Mobile,Rater
SF_3208,38,M,France,Subscriber,373,Desktop,Rater
SF_3209,62,M,USA,Subscriber,146,Desktop,Rater
SF_321,15,M,Canada,Free,455,Smart TV,Rater
SF_3210,35,F,UK,Subscriber,184,Mobile,Rater
SF_3211,55,M,USA,Subscriber,258,Tablet,Rater
SF_3212,12,F,India,Subscriber,190,Smart TV,Rater
SF_3213,44,F,Canada,Free,332,Tablet,Rater
SF_3214,35,F,France,Free,153,Desktop,Rater
SF_3217,25,F,Canada,Free,331,Smart TV,Rater
SF_3218,43,M,India,Subscriber,463,Tablet,Rater
SF_3219,28,F,India,Subscriber,104,Smart TV,Rater
SF_322,31,M,USA,Free,482,Smart TV,Rater
SF_3222,59,M,Canada,Subscriber,442,Tablet,Rater
SF_3223,12,M,USA,Free,66,Desktop,Rater
SF_3224,38,F,India,Subscriber,394,Smart TV,Rater
SF_3225,32,M,India,Free,495,Tablet,Rater
SF_3226,56,M,India,Subscriber,410,Smart TV,Rater
SF_3227,56,F,Italy,Subscriber,416,Tablet,Rater
SF_3229,64,F,India,Free,66,Mobile,Rater
SF_323,13,M,Italy,Free,368,Desktop,Rater
SF_3230,41,M,UK,Free,446,Desktop,Rater
SF_3231,19,M,Italy,Free,479,Desktop,Rater
SF_3232,40,M,India,Free,12,Smart TV,Rater
SF_3233,62,M,Canada,Free,213,Smart TV,Rater
SF_3234,53,F,France,Subscriber,158,Tablet,Rater
SF_3235,24,M,USA,Free,413,Smart TV,Rater
SF_3236,29,M,UK,Subscriber,231,Tablet,Rater
SF_3237,58,M,UK,Subscriber,414,Tablet,Rater
SF_3238,10,M,UK,Free,69,Tablet,Rater
SF_324,36,M,UK,Free,34,Mobile,Rater
SF_3240,46,M,USA,Subscriber,196,Mobile,Rater
SF_3241,43,F,USA,Free,86,Mobile,Rater
SF_3242,26,M,Italy,Subscriber,386,Mobile,Rater
SF_3243,13,M,Canada,Free,109,Smart TV,Rater
SF_3244,26,F,Italy,Subscriber,20,Tablet,Rater
SF_3246,59,F,France,Subscriber,303,Tablet,Rater
SF_3247,57,M,Canada,Subscriber,156,Desktop,Rater
SF_3249,21,F,UK,Free,403,Desktop,Rater
SF_325,64,F,USA,Subscriber,419,Mobile,Rater
SF_3250,42,M,India,Subscriber,492,Smart TV,Rater
SF_3251,12,M,France,Free,261,Smart TV,Rater
SF_3252,56,M,Italy,Subscriber,13,Desktop,Rater
SF_3253,12,F,France,Subscriber,192,Tablet,Rater
SF_3254,32,F,Canada,Subscriber,225,Desktop,Rater
SF_3255,17,F,Italy,Free,329,Mobile,Rater
SF_3256,13,M,UK,Subscriber,375,Mobile,Rater
SF_3259,14,F,Canada,Free,10,Tablet,Rater
SF_326,35,M,UK,Subscriber,281,Tablet,Rater
SF_3260,15,M,USA,Free,114,Mobile,Rater
SF_3261,52,M,Canada,Subscriber,175,Desktop,Rater
SF_3262,62,M,France,Subscriber,436,Desktop,Rater
SF_3263,59,M,Canada,Subscriber,287,Tablet,Rater
SF_3264,24,F,Italy,Free,139,Desktop,Rater
SF_3265,47,M,USA,Free,98,Desktop,Rater
SF_3266,26,F,France,Subscriber,226,Tablet,Rater
SF_3268,18,M,Canada,Subscriber,312,Desktop,Rater
SF_3270,19,M,Canada,Subscriber,287,Mobile,Rater
SF_3271,46,F,USA,Free,77,Smart TV,Rater
SF_3272,45,M,India,Subscriber,247,Mobile,Rater
SF_3273,17,M,India,Free,29,Tablet,Rater
SF_3274,10,M,USA,Subscriber,329,Tablet,Rater
SF_3275,35,M,France,Free,430,Smart TV,Rater
SF_3276,51,M,Italy,Subscriber,179,Desktop,Rater
SF_3277,33,M,France,Subscriber,295,Tablet,Rater
SF_3278,33,M,Italy,Free,40,Desktop,Rater
SF_3279,33,M,France,Subscriber,53,Tablet,Rater
SF_328,27,M,India,Subscriber,91,Smart TV,Rater
SF_3281,28,M,India,Subscriber,94,Tablet,Rater
SF_3282,63,M,USA,Free,351,Tablet,Rater
SF_3284,23,M,UK,Subscriber,276,Mobile,Rater
SF_3285,9,M,USA,Free,88,Smart TV,Rater
SF_3286,64,F,Canada,Subscriber,347,Desktop,Rater
SF_3287,29,M,Italy,Free,283,Mobile,Rater
SF_3288,63,M,Italy,Subscriber,20,Mobile,Rater
SF_3289,62,M,France,Free,341,Mobile,Rater
SF_329,22,M,Italy,Subscriber,244,Tablet,Rater
SF_3290,33,M,Canada,Subscriber,136,Desktop,Rater
SF_3291,61,F,Italy,Free,199,Desktop,Rater
SF_3292,56,F,France,Subscriber,111,Mobile,Rater
SF_3293,38,M,Canada,Free,219,Desktop,Rater
SF_3294,28,M,France,Free,220,Smart TV,Rater
SF_3295,28,M,USA,Subscriber,129,Smart TV,Rater
SF_3296,42,M,France,Subscriber,243,Tablet,Rater
SF_3297,38,M,France,Subscriber,254,Desktop,Rater
SF_3298,28,M,USA,Subscriber,273,Mobile,Rater
SF_3299,28,F,Italy,Free,139,Desktop,Rater
SF_33,16,M,Canada,Free,121,Tablet,Rater
SF_330,25,M,Italy,Free,341,Mobile,Rater
SF_3302,48,M,India,Subscriber,94,Smart TV,Rater
SF_3303,46,M,India,Free,88,Tablet,Rater
SF_3304,28,F,India,Subscriber,286,Desktop,Rater
SF_3305,32,M,USA,Subscriber,258,Smart TV,Rater
SF_3307,13,M,Canada,Free,78,Desktop,Rater
SF_3308,44,F,Canada,Free,216,Smart TV,Rater
SF_3309,20,M,UK,Free,172,Tablet,Rater
SF_331,46,M,France,Free,174,Mobile,Rater
SF_3310,19,M,France,Free,410,Smart TV,Rater
SF_3311,45,M,USA,Subscriber,219,Tablet,Rater
SF_3312,18,F,France,Free,485,Desktop,Rater
SF_3313,35,M,France,Subscriber,368,Tablet,Rater
SF_3314,43,M,UK,Free,420,Mobile,Rater
SF_3316,60,M,UK,Subscriber,496,Tablet,Rater
SF_3317,44,M,France,Subscriber,427,Mobile,Rater
SF_3318,42,M,Canada,Free,121,Smart TV,Rater
SF_3319,15,F,France,Free,313,Desktop,Rater
SF_3320,26,M,USA,Free,395,Mobile,Rater
SF_3321,31,M,UK,Free,364,Tablet,Rater
SF_3322,30,F,USA,Free,245,Desktop,Rater
SF_3323,65,M,Italy,Free,164,Tablet,Rater
SF_3324,45,M,Italy,Subscriber,100,Smart TV,Rater
SF_3325,49,F,USA,Subscriber,75,Tablet,Rater
SF_3326,52,M,UK,Free,123,Desktop,Rater
SF_3327,64,M,India,Free,100,Tablet,Rater
SF_3328,41,M,Canada,Subscriber,225,Desktop,Rater
SF_3329,38,M,USA,Free,402,Desktop,Rater
SF_333,60,M,Canada,Subscriber,298,Mobile,Rater
SF_3331,11,F,USA,Free,492,Desktop,Rater
SF_3332,55,M,Italy,Free,27,Desktop,Rater
SF_3334,45,M,Italy,Subscriber,82,Mobile,Rater
SF_3335,48,M,UK,Subscriber,183,Desktop,Rater
SF_3336,32,M,France,Subscriber,453,Mobile,Rater
SF_3337,38,M,France,Free,434,Mobile,Rater
SF_3338,52,M,France,Subscriber,417,Smart TV,Rater
SF_3339,57,M,USA,Free,91,Smart TV,Rater
SF_334,18,F,Canada,Free,457,Smart TV,Rater
SF_3340,64,M,India,Free,427,Tablet,Rater
SF_3342,29,F,USA,Subscriber,459,Desktop,Rater
SF_3344,61,M,USA,Free,376,Tablet,Rater
SF_3345,61,M,Italy,Subscriber,208,Tablet,Rater
SF_3346,59,M,France,Subscriber,159,Mobile,Rater
SF_3347,51,F,UK,Free,319,Tablet,Rater
SF_3348,46,M,Italy,Subscriber,364,Smart TV,Rater
SF_3349,62,F,India,Free,118,Mobile,Rater
SF_3350,52,F,Canada,Free,79,Mobile,Rater
SF_3351,22,F,Italy,Free,383,Desktop,Rater
SF_3352,62,M,France,Free,94,Mobile,Rater
SF_3353,24,M,USA,Subscriber,206,Mobile,Rater
SF_3354,49,M,Italy,Subscriber,67,Smart TV,Rater
SF_3355,27,M,USA,Free,215,Mobile,Rater
SF_3356,28,M,India,Subscriber,86,Smart TV,Rater
SF_3357,61,M,India,Subscriber,367,Desktop,Rater
SF_3359,11,M,Canada,Free,219,Mobile,Rater
SF_336,58,M,UK,Free,184,Smart TV,Rater
SF_3360,21,F,UK,Subscriber,265,Tablet,Rater
SF_3361,22,M,Italy,Subscriber,163,Smart TV,Rater
SF_3362,10,F,USA,Free,191,Smart TV,Rater
SF_3363,28,F,UK,Free,462,Mobile,Rater
SF_3364,59,M,Italy,Subscriber,351,Desktop,Rater
SF_3365,17,M,France,Free,281,Mobile,Rater
SF_3366,34,M,USA,Subscriber,375,Desktop,Rater
SF_3367,20,M,Italy,Subscriber,355,Mobile,Rater
SF_3368,61,M,Canada,Subscriber,493,Smart TV,Rater
SF_3369,39,M,USA,Subscriber,361,Smart TV,Rater
SF_3370,46,M,USA,Subscriber,35,Smart TV,Rater
SF_3371,44,M,UK,Subscriber,367,Smart TV,Rater
SF_3372,48,M,UK,Subscriber,331,Mobile,Rater
SF_3373,12,M,Italy,Free,337,Smart TV,Rater
SF_3374,38,M,India,Subscriber,353,Desktop,Rater
SF_3375,11,M,Italy,Free,231,Tablet,Rater
SF_3376,25,M,Italy,Free,388,Tablet,Rater
SF_3377,34,M,Italy,Free,406,Smart TV,Rater
SF_3378,58,M,France,Subscriber,331,Smart TV,Rater
SF_3379,46,M,France,Free,423,Tablet,Rater
SF_338,29,M,India,Free,282,Mobile,Rater
SF_3380,29,M,France,Subscriber,392,Desktop,Rater
SF_3381,49,M,Italy,Free,337,Tablet,Rater
SF_3382,41,F,Canada,Subscriber,422,Mobile,Rater
SF_3383,39,M,UK,Subscriber,424,Smart TV,Rater
SF_3384,17,M,USA,Free,295,Desktop,Rater
SF_3385,48,F,India,Subscriber,400,Mobile,Rater
SF_3386,57,M,France,Free,317,Desktop,Rater
SF_3387,21,M,Canada,Free,272,Tablet,Rater
SF_3388,41,F,Italy,Free,400,Mobile,Rater
SF_339,60,M,Italy,Subscriber,52,Mobile,Rater
SF_3390,12,F,USA,Free,458,Desktop,Rater
SF_3391,25,M,USA,Free,394,Smart TV,Rater
SF_3393,18,M,UK,Free,44,Desktop,Rater
SF_3394,58,M,UK,Free,356,Desktop,Rater
SF_3395,25,M,Canada,Subscriber,98,Tablet,Rater
SF_3396,14,M,Canada,Free,493,Desktop,Rater
SF_3397,59,M,UK,Subscriber,377,Mobile,Rater
SF_3398,56,M,India,Free,195,Mobile,Rater
SF_3399,41,M,France,Free,441,Tablet,Rater
SF_34,14,F,UK,Subscriber,380,Mobile,Rater
SF_340,32,F,USA,Subscriber,27,Mobile,Rater
